ORIGEN,SECTOR,ENTIDAD_UM,SEXO,ENTIDAD_NAC,ENTIDAD_RES,MUNICIPIO_RES,TIPO_PACIENTE,FECHA_INGRESO,FECHA_SINTOMAS,INTUBADO,NEUMONIA,EDAD,NACIONALIDAD,EMBARAZO,HABLA_LENGUA_INDIG,INDIGENA,DIABETES,EPOC,ASMA,INMUSUPR,HIPERTENSION,OTRA_COM,CARDIOVASCULAR,OBESIDAD,RENAL_CRONICA,TABAQUISMO,OTRO_CASO,TOMA_MUESTRA_LAB,RESULTADO_LAB,TOMA_MUESTRA_ANTIGENO,RESULTADO_ANTIGENO,MIGRANTE,PAIS_NACIONALIDAD,PAIS_ORIGEN,UCI,CONFIRMADO,DEFUNCION
1.0,0.037635164832757056,0.08022491353671687,0.0,0.05740583835997639,0.07570340635577659,0.04579809999939653,0.03497263267639803,0.01760796072001919,0.014982582748541378,0.03486167842104848,0.020105987090724267,0.00499697540085652,0.0001609599877108756,0.00011233769272243946,0.003841806418907954,0.0037608154529112955,0.0034847637936394923,0.0012924810202158985,0.000906406026531427,0.0009767260211067847,0.003304775010174515,0.002876555767316811,0.0013480993062728363,0.0006265389200777629,0.0026326923494112905,0.000721109014010602,0.0017920572378215811,0.018573793404591837,0.019504902971255407,0.024448337598171402,0.024153192540002602,0.0002745638050921112,0.0003431117201264216,0.00011051983911471378,0.03503856182937342,0.0,0.011409584493732208
0.01991775352327524,1.0,0.15983309693728415,0.00039819085361159914,0.100263091822551,0.13712715620064359,0.08659186475726985,0.01088237466651676,0.03418302903437368,0.031173840267979896,0.011154564231529213,0.008924849954829455,0.010196383702271527,0.0030974003063980932,0.0014184124676585865,0.03192025690789604,0.0322757861949456,0.005207768442512681,0.003980059094906942,0.003854142919436118,0.003715122184274604,0.005504501405489309,0.011161466848520936,0.0039879416690254505,0.005086806952540357,0.0046093798585673945,0.003953114225284782,0.037310654963743875,0.015929809566226073,0.020137322977335028,0.023832517965200174,0.040901469199404225,0.00443696425180046,0.0034820583074285775,0.0007148170714833751,0.0131076694557212,0.012408874313053687,0.004698722600846206
0.01622629477095527,0.06127813987877635,1.0,0.00012313269169619162,0.718651787507452,0.9393643524491351,0.509789358300322,0.0038989068158902383,0.023402869597642893,0.023094883317546597,0.004105679589174058,0.009491802362912935,0.0010685868805923326,0.00049198287689044,0.0003846743198220064,0.007459211454386138,0.007967505538605257,0.0005703125186709997,0.0006228374350802021,0.0008970149431524462,0.0004434504423680036,0.0008301534735788434,0.006397386103654655,0.0004940947748069615,0.0005932857441680329,0.0006832281911123445,0.0019230178892195367,0.008929206491650325,0.01469849710847597,0.0175642578584541,0.017146993607051884,0.0227006695522364,0.0006395742978862734,0.0008940273636705945,0.0003076227371714496,0.004130428989337944,0.005669920435330098,0.0012438460675113523
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.002014713220871021,0.0,0.0,0.0019606888120261906,0.0012795885872029374,0.0,0.00010120892534385112,1.0,0.0,0.0,0.0,0.0002843706996485934,0.001284450454716314,0.00029889762607305956,0.0,0.0,0.00032679428100402624,3.5339090234136645e-05,0.00040770652998119736,0.006107190826557289,3.13431819857633e-05,0.0,0.0,0.0002449933948492079,0.0,6.504439999453745e-05,0.0,3.0508316322062104e-05,0.0018826106457812703,0.00023941783615768144,0.001562888880343191
0.011242974141805686,0.0368774566558983,0.6909398407119468,0.00018960480077866664,1.0,0.7029586826602535,0.36957642024861725,0.002668619999986134,0.015443185995448644,0.015296796758560993,0.00274951521766679,0.0038100921609365568,0.0019517367470230263,0.014669782232621161,0.0003374964801943324,0.005981252443317645,0.006365389390247766,0.000650456311980623,0.0006076641959851011,0.0008669320373958307,0.0004344540900891619,0.000938927972615308,0.002545187835339928,0.0004906834815719503,0.00039912664727187436,0.0006249192579848745,0.0018067292734095125,0.00489060629450286,0.01055741372205091,0.012208768177906825,0.012124051374385313,0.015580005220938182,0.012778292065008428,0.014440895305800536,0.002296741148807318,0.0027532015639556763,0.003604390655122569,0.0009163236034927481
0.014959055616571236,0.05120123865800846,0.9148691830016613,0.00017548335286249366,0.712139024723039,1.0,0.5545440035196357,0.003866857128432432,0.021031892915051732,0.020701473871447038,0.004021116050185764,0.007214229210402587,0.0010568515939316982,0.0005306807060662071,0.0003837662570366392,0.006864768438176251,0.0073546697271412225,0.0004712806061554712,0.0005323141395244872,0.000828990010048417,0.00039120719714725243,0.0007200025880893955,0.0046981853010251125,0.000425281721168054,0.0004873715808334028,0.000596959448575287,0.0017697938149850044,0.0072001658262312255,0.01400293812894704,0.016539972169387174,0.016235817070280677,0.02098895307923347,0.0006612858290703655,0.0009164222857821939,0.00030818229692242875,0.00404351196131104,0.004906239167597819,0.0011899133358369593
0.006241411376624794,0.021926013286672905,0.3414987296671371,8.92320220009925e-05,0.25728657508100006,0.3813101286769519,1.0,0.001979985605882289,0.0128422033048586,0.012147736450785889,0.0019334897967759172,0.0070620578724089845,0.00019767299434809876,0.0007515696298239594,0.00019596754139819994,0.0058117094299581,0.006109138459795567,0.00031412404814526305,0.0004722004695925197,0.0007164719050058226,0.0004324050801853115,0.0002576630172983084,0.00583049058151424,0.0004447986732789171,0.0001402533678517052,0.0005086957440681896,0.0010466450021764868,0.006200016728048434,0.0037856000777965,0.004569858231041784,0.004915700698955474,0.006383870303139324,0.000837649112996104,0.0010523562374124915,0.0003336496826715652,0.0019596093727253304,0.0017904558562644875,0.0004867573419280975
0.0691549899264014,0.040770522928996994,0.038063387054180685,0.005025941909336305,0.026746170713884857,0.03855357976494778,0.028853190183161393,1.0,0.060011693978846155,0.04199588291236705,1.0,0.328265153181712,0.1440602477334624,0.0003179240632277992,0.005680102192411355,0.00468716995970178,0.004633254054097323,0.0570302329648581,0.01101483192747239,0.0,0.00666712955243001,0.05537460427833332,0.009945673864666391,0.012803456063160518,0.006850589433642402,0.023579785256425442,0.0,0.03485388193639151,0.11533732229043571,0.1274449649831996,0.061439202753638227,0.06312703932905343,0.00035351421054757853,0.0001884268695415181,1.4482904301025841e-06,1.0,0.022998534143449365,0.2329595213601755
0.001618735200491408,0.005259344073811237,0.010064275209548338,0.00011218780557481694,0.006619149588323409,0.009070094855243465,0.008413313396421856,0.0026590612500618114,1.0,0.677690109944139,0.0028181372151575086,0.004019772091084263,0.0022224189169849666,0.0001988474278087928,1.0588930338339782e-05,0.0007153229766416461,0.000735107576364604,0.0002528441156396555,0.0001488038983663151,0.00030137875457829713,0.0001350004466207621,0.00020840346327666455,0.0012253463179645048,0.00016994030033328094,0.00012881947471809707,0.00016309169572898283,0.0004745622124208673,0.006353486989489514,0.027073164713122877,0.028610040124717198,0.03995892022547071,0.04618356327458576,0.00019278314628618686,0.0004088216182243437,0.00022051174373218869,0.002724508731813897,0.006783416236803765,0.0013151345193602771
0.0013709826497397492,0.004686440011032899,0.009789732467274567,0.00010741593482449451,0.006449146692049744,0.008791224548295598,0.007841198963267503,0.0018428745794923014,0.6693234196449082,1.0,0.0019952815024824426,0.003634759515960057,0.0018480372659955158,0.00017555862239379997,1.7854394439591044e-06,0.0007690809976224996,0.000787726577124537,5.432077810956736e-05,0.0,0.00017604815581792212,1.2781388616884688e-07,9.288787537142871e-06,0.0010431755604735809,2.1329745372520577e-05,0.0,0.0,0.0003451112322219702,0.006127593784611699,0.026698944624503517,0.02809029291676538,0.03943912475607174,0.04561507401048837,0.00016208811535534524,0.0003608322131756914,0.00020117334209406742,0.0019043249575921221,0.006699159824747586,0.0009930588234781065
0.06258582138150323,0.038322899101914096,0.03779100319645622,0.004826794124273952,0.02651874775130969,0.03782638115639252,0.02781777027652009,0.903307535246335,0.06113368902450941,0.044814565292394325,1.0,0.30612210825150993,0.1313186482815854,0.0002873962435174015,0.005546095510326777,0.0042638202642559025,0.004212986044668482,0.05171515443814149,0.009997620593730262,0.00011051682712304529,0.006073230941578797,0.05025027206832535,0.009002546183324914,0.011622029244594817,0.006599057973665527,0.021359295379028063,7.714662123532334e-05,0.032807149915513714,0.1044244271822925,0.11657554099398704,0.05719473882527039,0.05911983439758034,0.0003174125806398333,0.00017398236820123812,8.577694450701098e-06,0.9294640759887737,0.022492447177868354,0.22132300009846395
0.0454032502679277,0.038970500531760884,0.10829956303559737,0.004570825980911679,0.04720958868221013,0.0852127912009569,0.12182002746924415,0.3687023025679395,0.11111805841960727,0.10259062593564709,0.3805537961155425,1.0,0.09450917385301653,0.0002606345948870352,0.004921930805947165,0.07798582887587645,0.07789254651516071,0.040002786704343526,0.00731581402349005,0.0001807376636778019,0.0032889534451205735,0.03941405529404954,0.14385108819965187,0.0069097320972006885,0.008600866568439539,0.01164334873421092,0.0007793783322578417,0.13298782165881148,0.08242299994544278,0.11003155891200152,0.053153431957843646,0.06029911833702932,0.00026706159117565056,0.00022891875589751295,1.3568296806211922e-05,0.3776381703601743,0.04198488456155555,0.17315466157529158
0.0008441346325497463,0.002313345648666198,0.0011540022456779774,0.00023833989269406522,0.0015225492000281986,0.0009630335721826162,0.0010786541427686286,0.00960238474541979,0.004509869973655458,0.004039921303286882,0.009518305574862084,0.00528554525750139,1.0,5.015206904818087e-05,0.0015736758112641558,0.00016645331037944749,0.0001632925154842022,0.012417742847676537,0.0019929071828074527,0.00040907379601099755,0.0003880458840496048,0.017107203576621117,0.00040166815603854286,0.0016505344567258344,0.001335018195148031,0.0010683956236319336,0.0014766401976465762,0.0001836861561989821,0.0016710940781090042,0.0021909801857029295,0.0013093856684536786,0.0013335557608014097,2.2418174904946827e-05,5.6214905587063706e-05,6.508803447211201e-05,0.00947384225975294,0.0008559234167618401,0.006316915520624476
0.0021664020135677385,0.07765924585826216,0.03192764769018934,0.001723583387203606,0.9974222480334578,0.03517403079356962,0.073169447460023,0.0021170280970163663,0.029650656546631383,0.02649479472004105,0.0019385707345985505,0.0011956504042737795,0.0039710586677773295,1.0,0.0017987917647649873,0.01299664907355912,0.013192814719356382,0.005314153382246075,0.0007865068635718675,0.0008922300145346441,0.0006641636598567718,0.004218997591883002,5.260173490689678e-05,0.0006758810900770165,0.003521861120304652,0.0012011866762552034,0.0014730814065062894,0.005712848023882494,3.3210594718834904e-05,0.001712557461485688,0.0,0.010498842674175288,0.8720215793430077,0.9998293936051421,0.15976416564830054,0.0021557064032584595,0.01262725144339681,0.00143438288705271
0.0002703272333519119,0.0017195026226353943,0.0018332469504431035,0.9024245536217453,0.0014552966105314871,0.001665106597290145,0.0019246153132420792,0.0021503897240623252,0.0012309262988345654,0.0012166077895050952,0.002146047432124303,0.001317789264511304,0.008689196633612959,0.0001094565737562858,1.0,0.0011708133667656224,0.0011387791603644627,0.0011911603577318586,0.001063122003121107,0.001953657362677213,0.0010279330971741229,0.0015425206978671752,0.0005013612780766052,0.0010923738584617782,0.0009652045721604652,0.0011727783283362343,0.006455887779627578,0.0011070533880175616,7.398400451163162e-05,8.738715290305675e-05,0.00026960839074588374,0.00014496253058879683,8.947334292406945e-05,5.3856126777053334e-05,5.589247912917105e-05,0.0020334363125099533,0.00032948504342135594,0.0016003525672429752
0.007488574537877058,0.11878658955669917,0.07180825853714494,7.217668304622855e-06,0.05954170215768125,0.06761845725428203,0.0835356628724056,0.004599562323138214,0.015077658530543837,0.016530626676800053,0.004450133732123897,0.06813984863664048,0.001063500551661438,0.001922585396717275,0.0029008952852708943,1.0,0.8740181830236232,0.0011193956449417268,0.0006196591117963166,0.0007299201135224431,0.0003362914344768439,0.0014479981389033225,0.05549152123284372,0.00043113812325308056,0.001693575033055971,0.0005776421498325951,0.0010619829138521757,0.024133769901898517,0.0053997700153888845,0.006000787396864328,0.00293452876479448,0.012196723910783788,0.002574692343465141,0.002572955110767464,3.0764543677728916e-06,0.00455918664223568,0.008925256849999987,0.0020259908756893588
0.0070926139820331885,0.1161633999928202,0.07421220095530211,9.545926179319471e-06,0.061320724475026,0.07010417181833598,0.08495482562024077,0.004397689148622477,0.015002495041177637,0.016389492510480223,0.004245006890463383,0.06581603120837325,0.0009509247725914745,0.0018877199175260488,0.0027166070647085647,0.8453732464936679,1.0,0.0009736607178751477,0.0005018193228618564,0.000641241354013092,0.0002501438156594148,0.0013163701761527745,0.05332597086195448,0.000341892192996116,0.0017197252376070042,0.00046808500872439575,0.0009378624045732358,0.023264656511392284,0.005466439197217891,0.006042697896553007,0.0030528853308820587,0.01205852197014582,0.002524009352523519,0.002498998153320837,0.0,0.004340554096479645,0.00867047811207873,0.0018730354321858302
0.007180660627907791,0.019129426812079218,0.009143521284613772,0.0011364778007862256,0.009984571314175105,0.008265878494132151,0.010424131511551341,0.052364664325204015,0.014692304650235011,0.010754517627567574,0.052441240202228484,0.0325017180096276,0.1764397290078908,0.0007929101455761045,0.003962781551916218,0.0014986448782168906,0.0014092485038452707,1.0,0.08078850508480277,0.07353178205252062,0.0752401248504883,0.23206445196672634,0.050796903322351365,0.082814149269593,0.08858170073058548,0.09298876047903025,0.07195009351137571,0.017850722973896456,0.012057227793339384,0.01803001893235961,0.009449834380754408,0.009295832972745948,0.000764381440920527,0.0007249609664870878,0.00013410005181015814,0.05234187007854674,0.003685258426467472,0.029946645392210806
0.01221390234755082,0.06462209428922674,0.033299002354580116,0.005057733377127692,0.033736366456149504,0.030240206847373465,0.04083868972318867,0.04598766752746566,0.033000379829500416,0.019408587113850292,0.046124660698064764,0.027129838617143853,0.13536241930246795,0.0006137708420268193,0.014065336188784914,0.0034713566056902294,0.003081608036291135,0.3639636209718067,1.0,0.3500369648372461,0.3480977880840244,0.38486369735169956,0.23661065978508136,0.36393457568084053,0.33601376682599476,0.3509924949877725,0.34617371576039185,0.07936828572497853,0.009698028863801292,0.02515143315779244,0.010709055704452547,0.010607981134975004,0.0007131278250011409,0.0009311307593921917,0.00012568399703472862,0.0462394055341138,0.002131868052301904,0.02239782954648024
0.003955441440028833,0.031397566163191365,0.018983573949001912,0.006971294158883105,0.018805269130020973,0.017783083556066517,0.022748884659633414,0.0,0.014465243737063899,0.00838641509307746,8.64166951428807e-05,0.0,0.012389161130644146,0.0002924273978256042,0.011458221972397238,0.0016370087027205832,0.0014884597866307125,0.17578809147863844,0.18628259511334205,1.0,0.18383173074776146,0.1797448477030343,0.12453434486891723,0.18297615325159036,0.1798881550955123,0.1816794859742003,0.17875951684087693,0.04050648088536214,0.001417574845292108,0.009757537944563199,0.004381878411281578,0.004222155975638143,0.0002996251729636061,0.00048231949877860564,6.213267069692979e-05,0.00013731110001878453,0.0012756203612831762,0.0
0.010322465408722236,0.06485010625174732,0.027833114026753685,0.0055402521171809644,0.02828070879447283,0.02605405286443666,0.04102287522688639,0.030193839961029173,0.03370980299363357,0.020523724365404675,0.03036296457762461,0.013335061172212993,0.038421654669522444,0.0005751083164719855,0.014632205143465552,0.0024429001461455458,0.0021277929682820195,0.3634663345428393,0.373213640584603,0.3703425198834667,1.0,0.3684006882003096,0.2735009977046236,0.37524238372299884,0.3532213973263765,0.3848262147432686,0.359819205067856,0.08304265703522103,0.011198809226830676,0.027827025674864492,0.013360292955903628,0.013125519319920538,0.0006746496616825298,0.0009040149705944794,0.00012593538239162832,0.03048733207568164,0.002121926486563421,0.008979977353937824
0.005890356975579203,0.016963733270667337,0.010552215648862998,0.0012338756233535226,0.011539016858009048,0.009788270237535633,0.009644875766227813,0.0420400043877035,0.013911617523216006,0.010685526430522042,0.042109125950996654,0.026440587962252494,0.20022336733910534,0.0005474682979268505,0.004270853199315225,0.00160730270613466,0.0015571445758493397,0.19134355343345405,0.07041783107631705,0.06202920056102503,0.06285680370201979,1.0,0.044514748547452555,0.07776324440113515,0.08824685457866299,0.08378658774883622,0.060524048683611865,0.014421170971909664,0.012097654865524294,0.01676278417225849,0.009310801795967296,0.00922544605036869,0.0005574737982567956,0.0005722491511718445,9.147101328411108e-05,0.0419721964486463,0.0031489402164852063,0.026621627871478953
0.012024742730501655,0.08316671962537961,0.12613381315958372,0.0013126106928767433,0.05490965026838393,0.09621245001328484,0.17236797168313908,0.019708006692437295,0.06491223040996606,0.05766095669189687,0.019625022217931144,0.24760010459936682,0.01830774420643089,9.142044787769873e-05,0.0038388679860454065,0.10921704641926734,0.10853199296519449,0.10777284370584933,0.11140451986090842,0.11037318303666725,0.12011320917448291,0.11452871741493582,1.0,0.11570862366514081,0.10785453160314697,0.11333187073250434,0.10901204547104285,0.20801461550755102,0.008143012194933349,0.02221550455377744,0.002252712853972948,0.0036581827351185826,0.00019846135968748033,0.00020194825582530866,8.058028489973868e-05,0.01967880851928011,0.006838700243301582,0.007468691701490075
0.010278828947027833,0.05244243535897813,0.0227198508161219,0.004450951246950808,0.023248427707487463,0.02080870536860901,0.031699502327104265,0.04327796461228353,0.02816761513754125,0.017173531367200068,0.04338780966100276,0.020750237186994085,0.09238409452417509,0.0004420490392529994,0.011632128330861939,0.0021802263025407693,0.001941762465299953,0.3027840046894736,0.29541681535464015,0.2791342459872191,0.28409676657404914,0.3448705019928109,0.19945388707552528,1.0,0.2816158457789141,0.30149270101777087,0.2768315297914664,0.06249589324007686,0.01238782290782417,0.02479441656477138,0.011652531902006071,0.011441762892822182,0.0005156865250457018,0.0006895696243621946,9.958106696047252e-05,0.043457621883734164,0.0016151660635978626,0.01704787567033753
0.0025012144219607887,0.01852408982429226,0.01167436495651722,0.0018867504909495225,0.01018977642963697,0.010869853868366069,0.011994557043874306,0.006513539534685816,0.018178461882981282,0.01593529594082361,0.006795531058018563,0.006774911841138238,0.02674534712874998,0.0005550966817296795,0.0039823139273967014,0.0021980179769441883,0.0022947387936788624,0.08269233474045379,0.06942439287324398,0.07012346050393134,0.06806143344004896,0.09988286649274015,0.04742225724389574,0.07171357751837178,1.0,0.06898799133832116,0.0755022490138262,0.016779319728079774,0.008620217335397754,0.013468367709233625,0.009798276797091329,0.010049338920689285,0.0005763403451972425,0.00047831656446573176,6.769127866710868e-05,0.006603453400524679,0.0030385454510147487,0.004170166099048152
0.01914790274960765,0.061621856474133305,0.029701204606350482,0.0052679102076356584,0.028603928674833027,0.027332407487818126,0.03583077401784457,0.08078079448296399,0.028679685577714473,0.016322804108240614,0.08091638298112433,0.0355288385064094,0.06474245275406972,0.0007223122270448124,0.012677394894268338,0.0027495500249922226,0.002451586245826167,0.3470362174647389,0.29083188793215176,0.28291937584627197,0.2974093188868622,0.37931131020753434,0.1994289066639376,0.3077599381606103,0.2765747678233789,1.0,0.2813913826855499,0.06999893181559551,0.015969859655113584,0.02863495987872238,0.011156030512248172,0.010919839851624272,0.0007990947612873874,0.0009125945484511357,0.00011700469993301215,0.08115547400388058,0.0017369905299547362,0.03534708879007789
0.0016955345791726875,0.01543371110222555,0.020264791447739072,0.015968676685436764,0.019569544856810294,0.01898461773040503,0.017034748924046838,8.271939543984037e-05,0.012640605807081077,0.009731595097752128,0.0,0.00044656683328362284,0.02342279148155464,0.00024304394311259537,0.018432385219625497,0.0012282234444361475,0.0011330720396497563,0.08202112949503013,0.08793401727270686,0.08545054798810704,0.08524809477714182,0.08357040387340696,0.0586732573888638,0.08662113924431494,0.09223436592648562,0.08625072949713537,1.0,0.021740109647768964,0.0004909270883246973,0.004311325943380677,0.001773911324061802,0.0022363908729599456,0.0002461264065472782,0.0002865106948213429,4.2062080101290006e-05,0.0,0.0009923633332029394,1.5154830645179017e-05
0.0018330693254639215,0.05149351366748535,0.033917864844639045,0.000722380508001514,0.020125739539931298,0.02832736053157517,0.03638333299044879,0.012822560182037448,0.05749944092457302,0.056382632194458326,0.013200076159387376,0.04260636540146953,0.0037975294983189386,0.0003481009359510745,0.0015990794741033295,0.009109225126495604,0.009088272994680615,0.006870430493158031,0.006836290170969682,0.006808263783187245,0.006667109967722788,0.006634715584243916,0.03871496082955729,0.0066424721726413075,0.006606711813615501,0.007294087542688488,0.007682973931287395,1.0,0.012211571031418175,0.013450133045038785,0.019173863165519674,0.01912994674654528,0.0002935303654961547,0.0003734600877490182,2.6031338932482356e-05,0.01302290910333253,0.0005904663181790799,0.0049904345512617595
0.015745832281584386,0.02535437375787415,0.06162449202873202,0.00015837390541430048,0.045821132434601,0.06008647586127484,0.02404071056675685,0.04912203559012932,0.2626285541715917,0.262269192790519,0.049067400010853995,0.03094616376545401,0.010260614507110178,7.909029917634957e-06,0.0,0.002393482925968853,0.0025033562094441413,0.005199525665909022,0.000806805683372107,0.00029514094691900495,0.0008870483321223677,0.006277798042050953,0.0015526276829897166,0.0013884420542830504,0.0035392786405142895,0.001799186940239698,0.00016027252759260568,0.013812491692889731,1.0,1.0,0.5469617011822691,0.5498814444454522,0.0,0.000298811531758778,5.107134636466548e-05,0.04913912957336605,0.003795957534976447,0.015994834034949577
0.01147912568214593,0.022123703429929895,0.05110084813959573,0.00043237691433210883,0.03707393158693655,0.049280032688404696,0.0214019120675729,0.03696256291434231,0.19102543368037664,0.18998607084752273,0.03726970402013657,0.028109595931738833,0.010756681276512501,9.685964977013974e-05,0.0002866439116517638,0.0019333811145982507,0.0020106021086876927,0.00540591227343748,0.0015998166992976035,0.0013608882840535237,0.001657259909650831,0.006017590839780682,0.0031390964558337077,0.0019900879795773105,0.003932430750429355,0.002266350544284203,0.0012605280242421225,0.010481980393019869,0.6790032155231208,1.0,0.3733071795750282,0.3833852156688483,7.883649001452363e-05,0.00028497606026706813,9.705775959860949e-05,0.037072096939740375,0.24725242773478237,0.01659479090972084
0.020924540083651754,0.038558839859784005,0.07258654215030892,0.0003245436788370501,0.053054261447848694,0.0703583767488762,0.031000185177355134,0.02654783318538751,0.3924758499855151,0.39222550708641624,0.02718369380959825,0.020119207121480357,0.007480955196145682,0.0,0.00012719608860787963,0.0013095047178126268,0.0014065273464652448,0.0040062879636254215,0.0009194643275204628,0.0008685283353431996,0.0011075247173050794,0.004727340219767855,0.0002418166750596866,0.0013056219755463445,0.004161181251609651,0.0012058684847975132,0.0006579739100960351,0.0222711823624756,0.5552452137601187,0.557901090284468,1.0,1.0,1.532156982239925e-05,0.00027859842173059095,5.7770275200982876e-05,0.027088297849645126,0.0014090964702976193,0.011486946572436813
0.012895893383863176,0.04105557846699692,0.05986050254738031,0.0002505235703278523,0.042637878697156774,0.05666666271018797,0.025866018845783177,0.016869160468702727,0.28085121041173555,0.28090362180503997,0.017317418741247575,0.01401312632545407,0.005437158516584804,0.000431262950387135,0.00012147812856517742,0.0033914779859455404,0.0034668510976318375,0.0023209893232094005,0.0004972905957395267,0.0005504037020120666,0.0006054066561546053,0.002738009006412017,0.0002809559106446687,0.0007297197630366237,0.002408144750290325,0.0006639713451048958,0.0005661617010332977,0.013615767811778614,0.3437895873420291,0.35280043650555065,0.61579748682892,1.0,0.0005352585330326361,0.0005710236887670368,0.00010100699305648617,0.01719137832530341,0.31003820239215213,0.008788258294311018
0.0041664722709097105,0.11201781034582639,0.0440025686816468,0.001776934784282343,0.8679423284728518,0.04642865853233419,0.08510876339885229,0.0026081696922866846,0.03462136279895977,0.030411242866737326,0.0024424084460449346,0.001462583288435487,0.005163119781943836,0.8685438755996889,0.0021503254936919305,0.01759470501293088,0.017837752062970686,0.005373085061958874,0.0010075631201966458,0.0010313927856084634,0.0008708643310029212,0.004639345704732037,0.0005553642336818963,0.0008983298642229688,0.003982069168784196,0.0014230346793730466,0.001739464938995034,0.005416254733756863,0.0005297717136149685,0.0022039234788799413,0.0008457329339740942,0.014037527905417842,1.0,0.8830503250061917,0.23955509210618722,0.0027245664227009267,0.01427977407449466,0.0015558005184073955
0.005202207661841095,0.06366198503029247,0.05006735872436108,0.002635969011555333,0.683287269491263,0.0522356796265376,0.08549681525536244,0.0019043463717898117,0.06569515858800062,0.061517072600428324,0.0018550088389367554,0.001510179132732797,0.01857127447010371,0.685258430593779,0.003331076902614904,0.012978325558656042,0.013063561911156953,0.004296458688499153,0.0010805082350718524,0.0014861348704003328,0.0009687989479048396,0.004232120647807812,0.0007547598882219094,0.0010504195675836298,0.002968090661528623,0.0013184358047723418,0.0021753219411909538,0.006905387487500443,0.005561032833255129,0.007590168926904621,0.005353006950029994,0.013420653798281964,0.6076505902360392,1.0,0.17736701644875075,0.0020111523697863894,0.009875299582078416,0.0011111510235441199
0.006380107014699496,0.05682604524706643,0.0694256226935661,0.0040740106161413474,0.47286680195376757,0.07119773696055141,0.11132218257109007,0.0010560669154612197,0.1217748754215152,0.11455282573723616,0.0011442034659423235,0.0008025150372448187,0.033815322432025056,0.4734980315068847,0.005621426548614377,0.0011246280596230243,0.0010981559692773075,0.0035501582185674,0.0006448039552241909,0.0010317121358041767,0.0005916669954174937,0.0031348643027884655,0.0010911915804533994,0.0006900849603517187,0.0019477910523221227,0.0007671674342361973,0.0017007107302289136,0.0035567198882370194,0.004683336232818751,0.009652761404668213,0.005007286974023909,0.011051802831615333,0.7127351204976508,0.7669003895073984,1.0,0.0013741246232063247,0.00868870987809646,0.0009598190169418296
0.06401557924404212,0.04582471347186906,0.03869305689563128,0.0047354138187980085,0.027037469909034873,0.038717305711699096,0.02867267687484726,0.9193054817927885,0.06027721561629646,0.04370077007372842,0.9459285013736333,0.30916162885625476,0.13305305243755192,0.00032256862799398897,0.005366149001727365,0.00444112823559403,0.004379839558347444,0.05253973038399263,0.010204262740965473,0.00013411703471099455,0.006210588997529579,0.05098438871271898,0.009192498449221972,0.011850984685908268,0.0065228919540000615,0.02180623412282001,8.035914218485193e-05,0.03295039993800783,0.10643148984754354,0.11802216823844468,0.05800587934308224,0.05973824095525767,0.00036296601149808075,0.00021271849151259693,2.040075178278721e-05,1.0,0.021618757231801886,0.21516753342950773
5.968615377700724e-05,0.019551427704061226,0.02353733605504588,0.00032589236709579846,0.015219688696010232,0.020676061948852784,0.011094749384358475,0.009799548177543417,0.06538757231073834,0.06541851228032343,0.010431205703040663,0.015587856955854164,0.004505268905158888,0.0008090468816971605,0.00020444983050067696,0.003883320684784161,0.0039001267114031476,0.0012504171158768704,1.2709464480450082e-05,0.0002520262046361149,0.0,0.0011600050331762983,0.0012483600272731315,0.0,0.0006953256060381839,5.2582987191952185e-06,0.0003324992940529343,0.0,0.0037182444435259225,0.36399097819131504,0.0013989739536950654,0.4960455124173813,0.0008787036184113382,0.0006947239323314743,0.0001359510713669781,0.009841301410019872,1.0,0.01468788802225862
0.05067468712149989,0.040193838464512806,0.029862450065807903,0.009360937171395552,0.02336354392091907,0.029246616296461705,0.02012237098523253,0.5172025870600492,0.07284162924504135,0.05732537045803553,0.5438996874546989,0.3423503930342331,0.2153951354660408,0.0005239586175709449,0.010341430735292166,0.004890588739364101,0.004699326927096936,0.0728306953939766,0.011994647964181038,0.00013961305020022524,0.004398552211478116,0.07846831595449666,0.008478865385519157,0.011255952538098973,0.010445033424691798,0.02297687711958914,0.0002451211489721691,0.030845643526696494,0.08401864331142139,0.12801001841473794,0.05969058009720384,0.07416236995584162,0.0005269098438663408,0.0003784101875293455,7.139472990641581e-05,0.5195717578836306,0.07723884529355578,1.0
